species,d05_detection_n_records,d05_detection_n_individuals,d05_detection_distances,d05_detection_mean_col_mean,d05_detection_mean_col_sd,d05_detection_mean_col_cov,d05_detection_mean_col_skew,d05_detection_mean_col_kurtosis,d05_detection_mean_lum_mean,d05_detection_mean_lum_sd,d05_detection_mean_lum_cov,d05_detection_mean_lum_skew,d05_detection_mean_lum_kurtosis,d05_detection_mean_col_mean_hrz,d05_detection_mean_col_sd_hrz,d05_detection_mean_col_cov_hrz,d05_detection_mean_col_skew_hrz,d05_detection_mean_col_kurtosis_hrz,d05_detection_mean_col_mean_vrt,d05_detection_mean_col_sd_vrt,d05_detection_mean_col_cov_vrt,d05_detection_mean_col_skew_vrt,d05_detection_mean_col_kurtosis_vrt,d05_detection_mean_lum_mean_hrz,d05_detection_mean_lum_sd_hrz,d05_detection_mean_lum_cov_hrz,d05_detection_mean_lum_skew_hrz,d05_detection_mean_lum_kurtosis_hrz,d05_detection_mean_lum_mean_vrt,d05_detection_mean_lum_sd_vrt,d05_detection_mean_lum_cov_vrt,d05_detection_mean_lum_skew_vrt,d05_detection_mean_lum_kurtosis_vrt,d05_detection_mean_gabrat,d05_detection_mean_caa_sc,d05_detection_mean_caa_jc,d05_detection_mean_caa_st,d05_detection_mean_caa_jt,d05_detection_mean_caa_hc,d05_detection_mean_caa_qc,d05_detection_mean_caa_ht,d05_detection_mean_caa_qt,d05_detection_mean_caa_scpl,d05_detection_mean_caa_qcpl,d05_detection_mean_caa_c,d05_detection_mean_caa_sc_hrz,d05_detection_mean_caa_sc_vrt,d05_detection_mean_caa_jc_hrz,d05_detection_mean_caa_jc_vrt,d05_detection_mean_caa_st_hrz,d05_detection_mean_caa_st_vrt,d05_detection_mean_caa_jt_hrz,d05_detection_mean_caa_jt_vrt,d05_detection_mean_caa_hc_hrz,d05_detection_mean_caa_hc_vrt,d05_detection_mean_caa_qc_hrz,d05_detection_mean_caa_qc_vrt,d05_detection_mean_caa_ht_hrz,d05_detection_mean_caa_ht_vrt,d05_detection_mean_caa_qt_hrz,d05_detection_mean_caa_qt_vrt,d05_detection_mean_caa_scpl_hrz,d05_detection_mean_caa_scpl_vrt,d05_detection_mean_caa_qcpl_hrz,d05_detection_mean_caa_qcpl_vrt,d05_detection_mean_caa_c_hrz,d05_detection_mean_caa_c_vrt,d05_detection_mean_caa_pt,d05_detection_mean_caa_pt_hrz,d05_detection_mean_caa_pt_vrt,d05_detection_mean_caa_asp,d05_detection_mean_vca_ml,d05_detection_mean_vca_sl,d05_detection_mean_vca_cvl,d05_detection_mean_vca_mdmax,d05_detection_mean_vca_sdmax,d05_detection_mean_vca_cvdmax,d05_detection_mean_vca_mssat,d05_detection_mean_vca_sssat,d05_detection_mean_vca_cvssat,d05_detection_mean_vca_msl,d05_detection_mean_vca_ssl,d05_detection_mean_vca_cvsl,d05_detection_mean_vca_ms,d05_detection_mean_vca_ss,d05_detection_mean_vca_cvs,d05_detection_mean_vca_ml_hrz,d05_detection_mean_vca_sl_hrz,d05_detection_mean_vca_cvl_hrz,d05_detection_mean_vca_ml_vrt,d05_detection_mean_vca_sl_vrt,d05_detection_mean_vca_cvl_vrt,d05_detection_mean_vca_mdmax_hrz,d05_detection_mean_vca_sdmax_hrz,d05_detection_mean_vca_cvdmax_hrz,d05_detection_mean_vca_mdmax_vrt,d05_detection_mean_vca_sdmax_vrt,d05_detection_mean_vca_cvdmax_vrt,d05_detection_mean_vca_mssat_hrz,d05_detection_mean_vca_sssat_hrz,d05_detection_mean_vca_cvssat_hrz,d05_detection_mean_vca_mssat_vrt,d05_detection_mean_vca_sssat_vrt,d05_detection_mean_vca_cvssat_vrt,d05_detection_mean_vca_msl_hrz,d05_detection_mean_vca_ssl_hrz,d05_detection_mean_vca_cvsl_hrz,d05_detection_mean_vca_msl_vrt,d05_detection_mean_vca_ssl_vrt,d05_detection_mean_vca_cvsl_vrt,d05_detection_mean_vca_ms_hrz,d05_detection_mean_vca_ss_hrz,d05_detection_mean_vca_cvs_hrz,d05_detection_mean_vca_ms_vrt,d05_detection_mean_vca_ss_vrt,d05_detection_mean_vca_cvs_vrt,d05_detection_mean_bsa_bml,d05_detection_mean_bsa_bsl,d05_detection_mean_bsa_bcvl,d05_detection_mean_bsa_bmdmax,d05_detection_mean_bsa_bsdmax,d05_detection_mean_bsa_bcvdmax,d05_detection_mean_bsa_bmssat,d05_detection_mean_bsa_bsssat,d05_detection_mean_bsa_bcvssat,d05_detection_mean_bsa_bmsl,d05_detection_mean_bsa_bssl,d05_detection_mean_bsa_bcvsl,d05_detection_mean_bsa_bms,d05_detection_mean_bsa_bss,d05_detection_mean_bsa_bcvs,d05_detection_mean_bsa_bml_hrz,d05_detection_mean_bsa_bsl_hrz,d05_detection_mean_bsa_bcvl_hrz,d05_detection_mean_bsa_bml_vrt,d05_detection_mean_bsa_bsl_vrt,d05_detection_mean_bsa_bcvl_vrt,d05_detection_mean_bsa_bmdmax_hrz,d05_detection_mean_bsa_bsdmax_hrz,d05_detection_mean_bsa_bcvdmax_hrz,d05_detection_mean_bsa_bmdmax_vrt,d05_detection_mean_bsa_bsdmax_vrt,d05_detection_mean_bsa_bcvdmax_vrt,d05_detection_mean_bsa_bmssat_hrz,d05_detection_mean_bsa_bsssat_hrz,d05_detection_mean_bsa_bcvssat_hrz,d05_detection_mean_bsa_bmssat_vrt,d05_detection_mean_bsa_bsssat_vrt,d05_detection_mean_bsa_bcvssat_vrt,d05_detection_mean_bsa_bmsl_hrz,d05_detection_mean_bsa_bssl_hrz,d05_detection_mean_bsa_bcvsl_hrz,d05_detection_mean_bsa_bmsl_vrt,d05_detection_mean_bsa_bssl_vrt,d05_detection_mean_bsa_bcvsl_vrt,d05_detection_mean_bsa_bms_hrz,d05_detection_mean_bsa_bss_hrz,d05_detection_mean_bsa_bcvs_hrz,d05_detection_mean_bsa_bms_vrt,d05_detection_mean_bsa_bss_vrt,d05_detection_mean_bsa_bcvs_vrt,d05_detection_mean_chem_grp,source_dataset
Aphelodoris varia,120,24,10; 2; 30; 5; 50,0.11018548998907286,0.0971447936578984,0.21307127622862979,0.26730920757353893,0.06809332297672839,0.18558763285570903,0.13201963955527798,0.39002434082152077,0.4278208685721395,0.15504169408371407,0.11609645338510807,0.08479168007134183,0.19291423888562592,0.22312480978599625,0.06403526579657601,0.10557694873845441,0.10110654663014457,0.21676757340784164,0.27819099144166926,0.08230500368914455,0.18169368522069126,0.14382583085689318,0.40157547185904124,0.373733597635313,0.14919247055101273,0.184315052677154,0.1593234777475529,0.39967074830578164,0.45827617610676263,0.1709910377197383,0.3849913376925985,0.10405790464135606,0.5577096046920338,0.03804244796365632,0.4570383079166667,0.3050933996167598,0.6605129949879809,0.22435290076954675,0.5352151908416667,0.5149113835818974,0.55359316966826,0.23140344441149058,0.10437154272405941,0.10382624113447995,0.5581644672824378,0.5572493499654523,0.04137317268537219,0.03783331906352824,0.45523541989166666,0.45822506590833334,0.30624647812627526,0.30390407819184306,0.2943100462755848,0.29873620909733234,0.2253745461694779,0.2265304668469464,0.48332244835408805,0.4861447167216069,0.5139696251825586,0.5155682701764037,0.5129227833363402,0.5218244122086317,0.24082724000668373,0.21706193698023318,0.011479596550662228,0.006585853385521889,0.012963998218817874,0.5095594018863708,0.2684315177520344,0.25343672997871475,0.19930936389291062,0.2962929074645231,0.11169111162773865,0.061335693661254485,0.23656950740460653,0.07291337513324567,0.052929278872163595,0.13989795877726982,0.05805644487617877,0.285729220587869,0.1264710505371717,0.06648088966256037,0.23264411524033865,0.26737724863085727,0.2472097684139499,0.19078816435550622,0.2676100123963698,0.24766935538244697,0.19423946986807625,0.2987625388612562,0.11133729808845573,0.05849619878084598,0.29750017823891206,0.11092208569589866,0.05881630449583033,0.23814397824070355,0.07336768450458855,0.05045922171305237,0.23754261120871145,0.07315710667179769,0.05068823465023265,0.13990674100048464,0.058057266311116164,0.285710146562015,0.1398891588704083,0.05805551553914149,0.28574777580644356,0.12646251807681513,0.06646327133386688,0.2327339593170467,0.12647928430984368,0.06649683712163869,0.23255406954430877,0.3596790328633228,0.1851760826048273,0.11217791323320961,0.16942232476304456,0.20604229202593757,0.26554375184957607,0.1513502943897201,0.1948888243150434,0.2588013135427052,0.31209853566457985,0.14826664412068472,0.11866506731331701,0.21089645463550413,0.11341998233977152,0.16212303797998126,0.3601605953529086,0.18748932431139004,0.08568881456792214,0.35888560396740576,0.18541654928306622,0.12290422122540946,0.16861964356951964,0.20753714189476427,0.1877652393127815,0.17038951939936473,0.21615823574616314,0.2980324404868589,0.15052873504254055,0.1964119713229097,0.251535235545664,0.15235879265468175,0.20422134068270512,0.2670575165439399,0.31254938815895045,0.14454707388276786,0.09099954780535405,0.3113587278007928,0.14979676477888218,0.12965667694070762,0.2010503542738547,0.10413496827493482,0.15792864815287733,0.22498216990753261,0.12184559496383486,0.16816186070838363,1.0,detectability_boldness_2023_d05_detection_species_summary
Chromodoris elisabethina,105,21,10; 2; 30; 5; 50,0.46949969256045543,0.5081101242881163,0.2715132524334804,0.23933210771889246,0.0488229445364474,0.3862724859124185,0.3230241650492835,0.44250011360173774,0.3446867786866297,0.09113833244094872,0.537326027834154,0.4833465053900096,0.25265333395944345,0.18645706076248217,0.04084443313000817,0.392662258566482,0.46629729632758743,0.2804240202161144,0.2760828888021034,0.07907489557207102,0.34877958316178564,0.3141456219500303,0.42446456573075286,0.28041260870565904,0.08175858699610904,0.3359975586096535,0.34373432229266265,0.465336246444182,0.42009264521114287,0.13436360742052195,0.27998153800274767,0.37910337947864703,0.48184712382081724,0.2695134019120857,0.23582221736190476,0.60959133237897,0.7790134475697298,0.5631968495324484,0.7747549619238094,0.3584723552553516,0.7747578054956866,0.49695988887493553,0.3766905237788925,0.38153063365881373,0.48050526510068114,0.48296428682480796,0.2811720071705799,0.25962427204048844,0.22236271192380952,0.23474788135238095,0.6107410168602864,0.6081965933220941,0.39093772347725564,0.38709559655361414,0.5596976043962356,0.5612359981581718,0.729865008679738,0.7407458751220553,0.35086301896830036,0.3587279601933241,0.7358730162947493,0.7459175399781415,0.5572438478890216,0.4249932593732116,0.0024789581135395665,0.0014805462240440037,0.003043483829038077,0.4506149899687644,0.2950006667143357,0.33475444369130386,0.22550020344317462,0.3344713519832524,0.39082198138602353,0.17186360596762532,0.28088510883484064,0.33502308362513317,0.17950828306454064,0.12068555381381942,0.07591841465263516,0.44069228468805116,0.4136749240308338,0.35289723709693993,0.355695539994891,0.2959768831739867,0.32986772678819737,0.21629091773912917,0.29556166185886346,0.32920535491379915,0.21984547797353854,0.3336244124982603,0.38603613908090595,0.1644988695305351,0.3335683784094587,0.388227756133292,0.1658780029871763,0.27905711571822184,0.3330685115057811,0.17193931097449736,0.27965826061806554,0.33584459331563465,0.17322616917597525,0.12079732467650457,0.0759448934170455,0.4404025182974048,0.12057867891189765,0.07589208397227452,0.4409661210479112,0.4137407746319849,0.35292607589367175,0.35588900223596004,0.41361120786995037,0.3528646414272461,0.3555047359711903,0.30948630481453027,0.404050304073711,0.2762599089145517,0.3190261838721046,0.4102847699791911,0.2547243029787352,0.33120583447323804,0.39632487582963877,0.2176665421647553,0.27541439478221436,0.3371275658543343,0.2927589909922102,0.5114322946404953,0.5064251900079458,0.26881059191833523,0.31536771015728315,0.41171343643821995,0.21160214033551983,0.2977392133428635,0.39144060271051845,0.3029375780267666,0.3257766543663032,0.4151819619506347,0.17516425144895342,0.3089437053740026,0.4233259456561313,0.2931952700041715,0.3389135128496712,0.4013615846765303,0.20513643107500135,0.3201670560145007,0.4091075003195347,0.23112375491937698,0.2818796499228977,0.3327265268164003,0.2247599769490646,0.262888118221568,0.3251201281860037,0.3193998179420799,0.5068010977818473,0.4787133733249535,0.25910635068909144,0.5165519234563779,0.514774739436798,0.2812316640748589,3.0,detectability_boldness_2023_d05_detection_species_summary
Chromodoris kuiteri,85,17,10; 2; 30; 5; 50,0.2859939195720269,0.36030791071369767,0.35559879007281425,0.3495817960782999,0.12160799672860366,0.564479721546578,0.5621495090621493,0.5621068410598618,0.39365667560521134,0.10432548176281209,0.3254175784611545,0.32738082171684346,0.3202750227742636,0.29177918129324265,0.10204978507018976,0.2410742655136915,0.3459562275369176,0.37488841934667283,0.3910855921964606,0.17129318747163524,0.557027302089306,0.5675091253969319,0.4869349240658849,0.300516643405912,0.07924587539323917,0.37729207539153675,0.5050664543010466,0.6221937310806215,0.5184470144783023,0.18400731562098444,0.36396806460719316,0.21621505640876895,0.3489003635071679,0.12557163589253909,0.21824172138823528,0.5049764348016167,0.6845873565188915,0.4866971843880334,0.713181537,0.3071360879873034,0.7021202583398187,0.48459764872686034,0.21597286042185598,0.21644377454206792,0.34902124395598466,0.3486101710811622,0.11802933274373542,0.15315198789062687,0.1946763664,0.23362328027058823,0.5059409464370659,0.5037630744733129,0.34360612149860215,0.33994747089735067,0.47627504652618197,0.5047019856151048,0.6668977325019114,0.701648988142991,0.2920647311312099,0.3150352725382768,0.662548582051531,0.6872459154526441,0.5973405345419142,0.3592459457982411,0.004795054924357748,0.0018914136230663387,0.00503633054268381,0.4056056248796042,0.15419248343257835,0.3767241814839432,0.4508522276472674,0.1699101778142978,0.4148028420003033,0.4270898571798356,0.15047310179393175,0.35393864188472357,0.4252235421400435,0.18330142818538783,0.09701042199188022,0.3954565956381761,0.41044698115656936,0.41641781458167937,0.44587247620278503,0.1534426192393783,0.3722835846755565,0.43892209130396903,0.1539517717980774,0.3734986126441697,0.44539845761300195,0.16689882133227346,0.40945954177340793,0.4180221227548215,0.16465963631294425,0.4066814794074735,0.4208802899807836,0.14741970140863062,0.3527527057197567,0.41635978859368067,0.1455068364850644,0.3503240448747882,0.4190166745197601,0.18347667604471854,0.09706820594997327,0.3954329376545872,0.18313297026256414,0.09695447263714188,0.395483592523347,0.41053245368647184,0.41622392992696416,0.4458739015701262,0.4103721813588716,0.41659619894561467,0.44585448132885447,0.4686889360329317,0.5614305858275033,0.25763672460080506,0.44579416253807486,0.5045672578797167,0.2414822950464,0.4599269987318066,0.4832348151628078,0.2012574635138532,0.446825683572085,0.5423433349679445,0.2907752109644398,0.34157910539275715,0.4710704678451858,0.4242631313974119,0.4845935449442757,0.5817642927247593,0.19192832157219616,0.4222118734019476,0.517139791259059,0.2881120144715692,0.442828099888651,0.5077525659895276,0.17381707336471947,0.4380616678899739,0.5281093601084526,0.2750150646260546,0.45791581315352703,0.4863100444776406,0.19503146066550034,0.4523831069824131,0.5055273771917838,0.21253118728659945,0.46731980929314215,0.5472893504391432,0.21724223605458107,0.39312772018849695,0.4900703086854668,0.3240401361260911,0.31076186529891686,0.43276729474736314,0.43053941752345903,0.39027565077895343,0.5033608693851093,0.41170389691888737,3.0,detectability_boldness_2023_d05_detection_species_summary
Discodoris sp,75,15,10; 2; 30; 5; 50,0.08667076199371695,0.08016812795148975,0.22835369955178142,0.2592446168886841,0.0666900596461183,0.10636611193785078,0.07065836819768277,0.3514370033515114,0.38918853064434195,0.15068435861174415,0.08876025810541242,0.066931842372936,0.20719542645404287,0.2220697055093918,0.06706756524132879,0.08507557605908135,0.0867242905148642,0.23106881355151382,0.2618134473903051,0.07552511886519234,0.12264031403924576,0.09299651893626039,0.37588447971533234,0.34750276746905984,0.15597944893988294,0.11092875644230797,0.08831746058419265,0.35570043524575146,0.40006009106454055,0.1477934323970205,0.4252783647400338,0.05290740862482471,0.7491270446523554,0.01610425036358034,0.446524664,0.1716632684239707,0.4960861338888223,0.0800004608189704,0.22984951313333332,0.46921094443151673,0.25874958588647634,0.12798769644598104,0.053043977129984356,0.05281311746428821,0.7491857147495128,0.7490660101933851,0.017731895077360664,0.01570574222409792,0.44358653596000003,0.4461213722933333,0.17222583099083325,0.17108136110546815,0.1694238296806166,0.16965637216355303,0.0795202719963929,0.08033170291961576,0.18434205486972396,0.18931886622229085,0.46761279360474056,0.46916078410796425,0.23697921426445978,0.24173455886266193,0.12827078186075636,0.1251082027465707,0.03180514926198655,0.030023358522683376,0.030919007704979958,0.3908686717207224,0.1470393588313159,0.08539814493499102,0.12415708086713326,0.2204073139947257,0.0715974804672607,0.10989132998004886,0.19336230003992277,0.053031617020313546,0.10327282881009149,0.10132731764129926,0.03650454548901096,0.15521034781730608,0.08416094630557627,0.041667525723539815,0.15712384375350363,0.146008065522531,0.08341868360022485,0.11913915020147123,0.14606830163932216,0.08363611336263557,0.12145486767651835,0.221823592462801,0.07162176069257836,0.10605886530876667,0.2208317206865783,0.0715651594389704,0.10709595513737248,0.1943838297009027,0.0535468787652027,0.09960877064386968,0.19383567357761325,0.0535649489436913,0.10052506183950549,0.10133642178786459,0.036510717764264226,0.15521062212179418,0.10131827921388956,0.03649835710939753,0.1552098281728833,0.08415431011711715,0.04164646155897858,0.1571315871445167,0.08416731467069379,0.041687475230279346,0.1571157596909675,0.25079956783198487,0.07685380259561304,0.04872351480244507,0.21092019740043877,0.1395991949268152,0.10009485357605956,0.2059912906542543,0.13166424917492087,0.10075677360339115,0.21688520617108992,0.06293277025769835,0.05269532839412753,0.16459173025229754,0.05668066032745212,0.09107659504797641,0.24986816641455453,0.07117164085497199,0.03454344075858095,0.250921331865858,0.07942194510762565,0.05506071969656818,0.2118597563638871,0.142493603211953,0.06957650664136611,0.2097651140050195,0.14368088297357465,0.11212053165285837,0.20698888639439034,0.13503891677202493,0.09694038732075075,0.204912056470731,0.1353580498535626,0.10484328423765205,0.21592481537068853,0.055698654185248726,0.03729890273023397,0.2170532825478026,0.06592015588196261,0.05958893138391906,0.15730731556442937,0.05158050759431845,0.08567844643671346,0.17494415398150928,0.06084900943552744,0.09397787763620725,1.0,detectability_boldness_2023_d05_detection_species_summary
Doriprismatica atromarginata,135,27,10; 2; 30; 5; 50,0.061182674562273026,0.057646035674346285,0.21663281232388648,0.2131465997647368,0.04062168355484159,0.2293969765547589,0.18337108264600577,0.4292984073113456,0.3587955094135846,0.1134916988451761,0.062106669436040936,0.04747249232919839,0.19354674175306694,0.18542722986282323,0.04466177015073691,0.06091150539653915,0.06298023726386029,0.2180471285269804,0.22288212662101023,0.04908160368479343,0.1976921541543519,0.1690942773516542,0.42138910583077616,0.33098561996560183,0.12708856151531908,0.24807143501165627,0.24382588102023445,0.4401138386566249,0.3814037298168318,0.11295008924324675,0.19877653612630936,0.04722272651004345,0.5480416055763163,0.02181754160305108,0.38339347017777775,0.1870036682810532,0.4417456426602685,0.13604821785156235,0.39347697557037037,0.3935857027581152,0.38399118547128847,0.1740158311431068,0.047417466387037276,0.0470650342359157,0.5488302690195065,0.5472466115387861,0.023577547413871216,0.021723865016482775,0.3774699882740741,0.38605129671851857,0.18789231127457703,0.186083616407682,0.21775905083606337,0.22173669970056595,0.13469950345341147,0.1379640369768836,0.30911457901752715,0.3190843657932412,0.3907417260768148,0.39481365397058316,0.3494018565779327,0.3610404824024748,0.168674800702888,0.1758759333161261,0.008757635370189934,0.0061307055860952255,0.008637512634452319,0.46817950211843623,0.5992854477124857,0.4023022879366659,0.14069010703909268,0.19367131967744275,0.038841115861000766,0.03386570894248599,0.13978240209615264,0.02237054287774254,0.028882192593394765,0.16977033433578406,0.08126720150303246,0.2371226862330869,0.056129601173533814,0.034599945758982315,0.20788212762161093,0.5976690670629243,0.38808211169895257,0.1327574209235785,0.5983613481067106,0.3874626065287349,0.13472078501333531,0.19534487382651822,0.038191912719394525,0.0318063089073959,0.19451149611120358,0.03803108131231944,0.03193576557252844,0.1407960548571094,0.022205059063835134,0.02710927370385264,0.14042121376549954,0.0221412090524103,0.027205069524206045,0.1697936513128894,0.08127491196093878,0.2371004795105953,0.16974708102989486,0.08125954472036447,0.23714510590513632,0.056127292763273655,0.03458730808270919,0.20793642437759233,0.056131798265313976,0.03461136392437078,0.20782213044996126,0.3608539945852619,0.18115716466759582,0.09135418292694064,0.11434406968986267,0.12230154709822375,0.19414360405595651,0.10227877021446909,0.1048159321488242,0.1712110526130983,0.3183371312743034,0.1524438187705796,0.0998488255984143,0.08039462303131714,0.047382221679749294,0.14779807504146866,0.35889321909179106,0.17813419424736848,0.06846155095246542,0.3628197651482134,0.1852443783515347,0.10130833820224225,0.11350309960310556,0.12421867793293807,0.1386229774149287,0.11499887527955878,0.126529765152482,0.21462361857584777,0.10185470320965447,0.10681925430220313,0.16688183729119255,0.10253449238540091,0.1080919322350598,0.17500694180370213,0.3164320324353576,0.14424478619508793,0.07512109900260804,0.3202302887030689,0.15743844357710501,0.11044927634633735,0.07626964206833461,0.04366038307639825,0.14398411576741768,0.08607347955362918,0.05044595802912448,0.15126235950528422,3.0,detectability_boldness_2023_d05_detection_species_summary
Glossodoris vespa,75,15,10; 2; 30; 5; 50,0.24729007120227398,0.3223226050901155,0.3872060091402009,0.3262639372756723,0.09737112077940567,0.26572349977234916,0.23080643657112423,0.4655832109418902,0.40621935754303284,0.12827980804151057,0.27602152111940337,0.30369572381535886,0.3866763102967944,0.27774287191982866,0.08985121254125157,0.21272203227693876,0.31893438016388165,0.39655123852458746,0.34880179181200194,0.1199719733384723,0.24441505733117203,0.23230551846253827,0.4617874328983185,0.360303926517157,0.12752047986664827,0.2513227955755793,0.2703707712440443,0.4713779585049954,0.43449418995072797,0.13694239373238917,0.4865872640243285,0.07109521716203152,0.4865397518550907,0.0463267424661347,0.43073030637333337,0.2727329931180192,0.5800629974900636,0.2645728562618031,0.5734247654266666,0.441879474915033,0.5379638409868496,0.26946662507267033,0.07092609518779604,0.0713066104099434,0.48566895318336006,0.4873478338784701,0.05054999317673989,0.04540527736141872,0.42062479156,0.43783161228,0.272974360743065,0.272418580069324,0.2601862634088477,0.2582963951139158,0.2661374938939093,0.2653210977380378,0.5280644321943926,0.5324716916531482,0.43615652185122,0.4460929440624069,0.5160226798990699,0.5217689509701504,0.29282926118410707,0.2401826197293005,0.0061794480684521065,0.004198151749401092,0.00678005670282118,0.4579668428137134,0.03308535741798581,0.06836188589893764,0.25426872556526187,0.14308626961622226,0.35177023037747107,0.40171033772563114,0.11597829666333069,0.25311841576072575,0.37960467422301214,0.12571271904439724,0.05491080557260852,0.27325807515218425,0.2510903552263532,0.18846260113972646,0.29214725025034016,0.032208287157355735,0.06602590081624515,0.24497384583691498,0.032330323451267406,0.06646862712129609,0.2496587895448008,0.13851250131723536,0.34705859684290635,0.3965247601494387,0.13943408370085109,0.3485518656106997,0.39675786370168337,0.112149608623607,0.25212807590640457,0.37449098404465947,0.11307319703257872,0.25351208711342005,0.3744941584082884,0.12576601542613608,0.054900651730313624,0.2730487983520015,0.12566005456825788,0.0549205522876577,0.27346293888330414,0.25105474259069743,0.18841985152058405,0.2923678638129396,0.25112515687105536,0.18849983912051735,0.2919272404919947,0.34733204887888985,0.27885277577705253,0.15384907459472086,0.6215687122841809,0.42982044275068537,0.14317074702156446,0.6243016456475755,0.41134635803066755,0.12416642275023347,0.30758948553744064,0.23487444548495598,0.1648314785769367,0.45598615862911895,0.3958993095628981,0.23287374856878007,0.3539735463105876,0.28864470540133447,0.11847465398463268,0.33918107324006824,0.2694817573924293,0.1652351057849495,0.6325877850579846,0.4287033466812733,0.09687168874221716,0.6078626570155783,0.4521145569936212,0.16904043543401642,0.6355335999976213,0.41055099500442704,0.11445529272164237,0.6102587475602017,0.43239612548500145,0.1357009453735353,0.3144311826108885,0.23500530726822594,0.1274202642428291,0.2992015510539747,0.22790933821964576,0.17653400898477561,0.450372942791941,0.3710184874923591,0.22178657518594952,0.4647799489829354,0.41195569334540316,0.24843976080641406,2.0,detectability_boldness_2023_d05_detection_species_summary
Goniobranchus collingwoodi,75,15,10; 2; 30; 5; 50,0.16692827023985565,0.1394188143873976,0.19234068064031823,0.21749156421255283,0.0421656805981685,0.24291316267807664,0.15907182435312764,0.3402648338958567,0.3436127054994847,0.09086045928803292,0.17549624732157967,0.12169421000573434,0.17310621237028515,0.1822712933699069,0.04421025758703186,0.159308691533316,0.14251630207374594,0.19198351993735915,0.2265014412433439,0.05219770749792373,0.2207253222494669,0.16195686110518498,0.36807475733588035,0.30474060711021744,0.09820842866729258,0.24285775484423539,0.1890036949661234,0.34136910126452674,0.36167939599826,0.097262876480006,0.32127917800186884,0.1258650521144278,0.6112957125925602,0.03751122419217513,0.37766227144,0.3522483985678345,0.7404067512992238,0.232025859170333,0.5955123855866666,0.492093143085194,0.6397535564078118,0.30124614445796305,0.12618154277287524,0.12564349612372328,0.6110187599127183,0.611532635123469,0.04101438675253831,0.03699816906254403,0.3738739058933333,0.3797964867333333,0.35340034171667517,0.3510427938809309,0.4052938090435219,0.4083082438385101,0.23378454460849427,0.23366610789188394,0.48782457089055536,0.4900880565960794,0.4898519554376148,0.49351322772532286,0.5959823196520211,0.6034670131745699,0.3168629560931214,0.2791451106609917,0.004290458222210396,0.0022597436757294947,0.005210657272102338,0.48169776542119336,0.20867050805586526,0.2653118402652287,0.24772470154938095,0.2906372931621193,0.10898369157038842,0.061317459916451704,0.24675408201305374,0.07269712786501326,0.052213614540026265,0.12942174204972426,0.061503335851121506,0.3305638220385576,0.14883744733595114,0.07858818097748313,0.21778595550102064,0.20716676217369312,0.260034546075806,0.23886988138379966,0.20754007672111927,0.2607082258724258,0.24316487472359527,0.2927775567586784,0.10889480566686251,0.058655973474554625,0.2916569517641379,0.10879986737482857,0.059077304898399914,0.24830937182007456,0.07320491026533808,0.0498362731226426,0.2477286454051827,0.0732231003300875,0.05016061420852805,0.12943199623350551,0.06149262958361956,0.3304749848107654,0.1294117115424787,0.06151363874476039,0.3306500656805351,0.14882568576257402,0.07855172191942485,0.21784825972833483,0.14884887027239718,0.07862211077666566,0.21772214802995898,0.34682326244772466,0.17081984467675163,0.10580794722774924,0.13868098962860825,0.18340343209679336,0.284736880681682,0.12532256188208554,0.17639758761961308,0.27172741302130493,0.29973779520233373,0.1345830602440051,0.11070873027906553,0.23405233723436653,0.0994259634310105,0.11971531323393056,0.3466110303028903,0.17045079463059534,0.08007800986736908,0.3469855368755973,0.17464074797231488,0.1177819033154555,0.1381598341204743,0.1858776971691447,0.2029064254112175,0.13925363364703394,0.19091072919048666,0.31737742607425634,0.12490042008125539,0.1781077835037672,0.261923933850858,0.1258254035708225,0.1845927024712046,0.2823233187488842,0.29954531599787215,0.12918197831792605,0.08405541312618847,0.2998796380007033,0.13904030649246563,0.12305716307571847,0.22437218032191641,0.09212883696060677,0.1171280622057897,0.24797232491422605,0.10601744985641699,0.12402774489353087,2.0,detectability_boldness_2023_d05_detection_species_summary
