species,d04_n_records,d04_n_individuals,d04_databases,d04_sites,d04_daytimes,d04_mean_col_mean,d04_mean_col_sd,d04_mean_col_cov,d04_mean_col_skew,d04_mean_col_kurtosis,d04_mean_lum_mean,d04_mean_lum_sd,d04_mean_lum_cov,d04_mean_lum_skew,d04_mean_lum_kurtosis,d04_mean_col_mean_hrz,d04_mean_col_sd_hrz,d04_mean_col_cov_hrz,d04_mean_col_skew_hrz,d04_mean_col_kurtosis_hrz,d04_mean_col_mean_vrt,d04_mean_col_sd_vrt,d04_mean_col_cov_vrt,d04_mean_col_skew_vrt,d04_mean_col_kurtosis_vrt,d04_mean_lum_mean_hrz,d04_mean_lum_sd_hrz,d04_mean_lum_cov_hrz,d04_mean_lum_skew_hrz,d04_mean_lum_kurtosis_hrz,d04_mean_lum_mean_vrt,d04_mean_lum_sd_vrt,d04_mean_lum_cov_vrt,d04_mean_lum_skew_vrt,d04_mean_lum_kurtosis_vrt,d04_mean_gabrat,d04_mean_caa_sc,d04_mean_caa_jc,d04_mean_caa_st,d04_mean_caa_jt,d04_mean_caa_hc,d04_mean_caa_qc,d04_mean_caa_ht,d04_mean_caa_qt,d04_mean_caa_scpl,d04_mean_caa_qcpl,d04_mean_caa_c,d04_mean_caa_sc_hrz,d04_mean_caa_sc_vrt,d04_mean_caa_jc_hrz,d04_mean_caa_jc_vrt,d04_mean_caa_st_hrz,d04_mean_caa_st_vrt,d04_mean_caa_jt_hrz,d04_mean_caa_jt_vrt,d04_mean_caa_hc_hrz,d04_mean_caa_hc_vrt,d04_mean_caa_qc_hrz,d04_mean_caa_qc_vrt,d04_mean_caa_ht_hrz,d04_mean_caa_ht_vrt,d04_mean_caa_qt_hrz,d04_mean_caa_qt_vrt,d04_mean_caa_scpl_hrz,d04_mean_caa_scpl_vrt,d04_mean_caa_qcpl_hrz,d04_mean_caa_qcpl_vrt,d04_mean_caa_c_hrz,d04_mean_caa_c_vrt,d04_mean_caa_pt,d04_mean_caa_pt_hrz,d04_mean_caa_pt_vrt,d04_mean_caa_asp,d04_mean_vca_ml,d04_mean_vca_sl,d04_mean_vca_cvl,d04_mean_vca_mdmax,d04_mean_vca_sdmax,d04_mean_vca_cvdmax,d04_mean_vca_mssat,d04_mean_vca_sssat,d04_mean_vca_cvssat,d04_mean_vca_msl,d04_mean_vca_ssl,d04_mean_vca_cvsl,d04_mean_vca_ms,d04_mean_vca_ss,d04_mean_vca_cvs,d04_mean_vca_ml_hrz,d04_mean_vca_sl_hrz,d04_mean_vca_cvl_hrz,d04_mean_vca_ml_vrt,d04_mean_vca_sl_vrt,d04_mean_vca_cvl_vrt,d04_mean_vca_mdmax_hrz,d04_mean_vca_sdmax_hrz,d04_mean_vca_cvdmax_hrz,d04_mean_vca_mdmax_vrt,d04_mean_vca_sdmax_vrt,d04_mean_vca_cvdmax_vrt,d04_mean_vca_mssat_hrz,d04_mean_vca_sssat_hrz,d04_mean_vca_cvssat_hrz,d04_mean_vca_mssat_vrt,d04_mean_vca_sssat_vrt,d04_mean_vca_cvssat_vrt,d04_mean_vca_msl_hrz,d04_mean_vca_ssl_hrz,d04_mean_vca_cvsl_hrz,d04_mean_vca_msl_vrt,d04_mean_vca_ssl_vrt,d04_mean_vca_cvsl_vrt,d04_mean_vca_ms_hrz,d04_mean_vca_ss_hrz,d04_mean_vca_cvs_hrz,d04_mean_vca_ms_vrt,d04_mean_vca_ss_vrt,d04_mean_vca_cvs_vrt,d04_mean_bsa_bml,d04_mean_bsa_bsl,d04_mean_bsa_bcvl,d04_mean_bsa_bmdmax,d04_mean_bsa_bsdmax,d04_mean_bsa_bcvdmax,d04_mean_bsa_bmssat,d04_mean_bsa_bsssat,d04_mean_bsa_bcvssat,d04_mean_bsa_bmsl,d04_mean_bsa_bssl,d04_mean_bsa_bcvsl,d04_mean_bsa_bms,d04_mean_bsa_bss,d04_mean_bsa_bcvs,d04_mean_bsa_bml_hrz,d04_mean_bsa_bsl_hrz,d04_mean_bsa_bcvl_hrz,d04_mean_bsa_bml_vrt,d04_mean_bsa_bsl_vrt,d04_mean_bsa_bcvl_vrt,d04_mean_bsa_bmdmax_hrz,d04_mean_bsa_bsdmax_hrz,d04_mean_bsa_bcvdmax_hrz,d04_mean_bsa_bmdmax_vrt,d04_mean_bsa_bsdmax_vrt,d04_mean_bsa_bcvdmax_vrt,d04_mean_bsa_bmssat_hrz,d04_mean_bsa_bsssat_hrz,d04_mean_bsa_bcvssat_hrz,d04_mean_bsa_bmssat_vrt,d04_mean_bsa_bsssat_vrt,d04_mean_bsa_bcvssat_vrt,d04_mean_bsa_bmsl_hrz,d04_mean_bsa_bssl_hrz,d04_mean_bsa_bcvsl_hrz,d04_mean_bsa_bmsl_vrt,d04_mean_bsa_bssl_vrt,d04_mean_bsa_bcvsl_vrt,d04_mean_bsa_bms_hrz,d04_mean_bsa_bss_hrz,d04_mean_bsa_bcvs_hrz,d04_mean_bsa_bms_vrt,d04_mean_bsa_bss_vrt,d04_mean_bsa_bcvs_vrt,source_dataset
Aphelodoris varia,31,31,animals_on_background; animals_only,NB; NF; NL; NP,D; N,0.2059608071935484,0.4094126176129032,1.9940793755806452,4.075810157967742,29.68527081612903,0.871378862451613,1.7023103901935484,1.9771548587741934,4.146632705,32.4878238232258,0.11325444948387096,0.2853209874516129,2.518829279258065,6.04776353067742,60.57194370451613,0.09565218616129031,0.23854823148387097,2.508701863322581,6.624084500258065,73.01470509161291,0.4781172827419355,1.1950401599032259,2.517678119516129,6.130394832,64.56667943225806,0.39450057587096776,0.9958222983870968,2.568154542451613,7.070798225838709,86.93980635580645,0.3284710307096774,3.0469543758709676,0.47679984825806454,4.309791176096774,0.3158999850322581,1.181467757451613,0.6388390763548387,1.648541562967742,0.6831077531612904,0.39634991661290325,0.6609734146774193,0.03245212696774194,3.0453445392580645,3.0485397723548386,0.4765454432580645,0.4770508779354839,4.249658677580645,4.375607542387097,0.314346667,0.31740713551612904,1.1809526529032257,1.1819724032903227,0.4735604758387097,0.47543579290322585,1.6366425572258063,1.6563462891290324,0.9030764208064517,0.9118526892580645,0.39544605516129033,0.39722900667741934,0.6883184483548387,0.693644241032258,0.03536500693548387,0.029543155,12103.413019758063,60.38934082258064,64.76871658290322,0.4601041559677419,0.09725814780645162,0.03651723558064516,0.3982103455483871,0.18669561458064518,0.048011943645161294,0.2612934564516129,4.89474782448387,1.2351531516129033,0.25289784203225807,16.827126882258067,9.243145679903227,0.5466082498064516,3.426702060483871,1.5520930340645163,0.46149233503225806,0.097699263,0.03635262061290322,0.3942425403870968,0.09765994225806451,0.036371887903225805,0.39463935151612906,0.18713745796774192,0.047604932161290324,0.25837033551612903,0.18711850206451613,0.04760221851612903,0.2584232198709678,4.903213279032258,1.2252771133225808,0.25033030874193546,4.9031126175806445,1.2253434031290322,0.25037049129032257,16.82857464903226,9.243273344612904,0.5465607869354838,16.825691181935483,9.243017195741935,0.5466552193870968,3.426892019580645,1.5521279525806453,0.4614850064516129,3.4265145156451613,1.5520583678709678,0.4614994466774193,0.2513430603548387,0.08380289958064516,0.33764593309677415,0.19320713758064514,0.1566029117096774,0.825568084548387,0.18373418993548388,0.14815464348387095,0.8301236018387097,10.400712438129032,3.742250228935484,0.3636211498709677,2.3224909831612903,1.0995748435483872,0.4806542417096774,0.2522296389032258,0.08416961874193549,0.33815604038709673,0.25025934483870965,0.08318422803225807,0.33622657106451614,0.19227922967741937,0.15647106241935485,0.8259990028709677,0.194425386,0.15686346725806452,0.8251717485161291,0.18275155248387095,0.14807765835483871,0.8330854291612904,0.1850304982580645,0.14836818058064516,0.8268410356774193,10.442087029516129,3.7688330437741935,0.36487902577419357,10.350160744677419,3.700977759419355,0.3610734080967742,2.321097857935484,1.0951216041935485,0.47918101429032256,2.3242948918387096,1.103801162096774,0.4815388854193548,colour_defence_2024_species_metrics_summary
Atagema intecta,1,1,animals_on_background,NP,N,0.193528611,0.342021111,1.767289649,2.93140111,15.7670262,0.556676148,1.119726828,2.011451059,3.994020936,27.63030231,0.105487225,0.244019163,2.313257958,4.864773874,36.99895225,0.090857212,0.198862541,2.188736982,4.684556803,36.22466689,0.301707112,0.797408595,2.642989052,6.431545476,64.37802186,0.255990487,0.645982708,2.523463727,6.140084579,62.45963755,0.136151661,1.805137608,0.902568804,1.0,1.0,0.638157184,0.920666204,0.0,,0.951284402,,0.022364984,1.803471688,1.806789494,0.901735844,0.903394747,1.0,1.0,1.0,1.0,0.637625655,0.63868307,,,0.0,0.0,0.0,0.0,0.950867922,0.951697373,,,0.024532642,0.020199817,1928.672561,39.7620178,48.50539957,0.450472201,0.038563196,0.010172924,0.263798789,0.135521532,0.007142234,0.052701837,3.925855675,0.275970885,0.070295729,7.490318884,0.0,0.0,1.970730669,0.0,0.0,0.038453868,0.010120173,0.263176975,0.038477361,0.010131731,0.26331667,0.13559829,0.007105198,0.052398874,0.135581795,0.007113312,0.052465099,3.928821522,0.274539838,0.069878419,3.928184192,0.274853383,0.069969576,7.490318884,0.0,0.0,7.490318884,0.0,0.0,1.970730669,0.0,0.0,1.970730669,0.0,0.0,0.185099475,,,0.03976724,,,0.053266308,,,7.490318884,,,1.970730669,,,0.185099475,,,0.185099475,,,0.03976724,,,0.03976724,,,0.053266308,,,0.053266308,,,7.490318884,,,7.490318884,,,1.970730669,,,1.970730669,,,colour_defence_2024_species_metrics_summary
Atagema spongiosa,1,1,animals_on_background,NL,D,0.203645281,0.380936796,1.87058985,3.673652552,25.826665,0.803656119,1.562463292,1.94419386,4.051395644,31.48096313,0.104451664,0.252013186,2.412725438,6.076207435,65.31791822,0.102934243,0.244041967,2.370853079,5.648331912,53.64379506,0.408035915,1.031729594,2.528526423,6.413418364,72.80424804,0.397406178,1.004610582,2.527918886,6.430806011,71.40621723,0.244623908,1.673660239,0.23909432,2.840594987,0.135266428,0.810694349,0.416614482,1.403940446,0.638960833,0.187180374,0.527787658,0.018343261,1.673773847,1.67354662,0.23911055,0.239078089,2.826039516,2.853391188,0.13457331,0.135875771,0.81070561,0.810682726,0.368968024,0.368957609,1.399476542,1.406060698,0.719188675,0.722572262,0.18684193,0.18747693,0.544078349,0.545764935,0.018355058,0.018331465,2863.956191,53.48089691,53.55101273,0.499672454,0.071103515,0.023237319,0.326809713,0.140479454,0.044668992,0.317975269,3.822270917,1.173228348,0.306945367,17.90803975,8.217714241,0.458884074,3.533552018,1.527714273,0.432345205,0.071438314,0.023045192,0.322588688,0.071445144,0.023046207,0.322572055,0.140830922,0.044567317,0.316459743,0.140847041,0.044543978,0.31625782,3.829919957,1.171343279,0.305840146,3.830362804,1.170646732,0.305622937,17.90853202,8.218422357,0.458911001,17.90754754,8.217006114,0.458857144,3.53359498,1.527759541,0.43235276,3.533509061,1.527669007,0.432337651,0.285416199,0.107354496,0.376133157,0.254725276,0.268305386,1.05331277,0.231735576,0.285086235,1.230222137,11.89848881,4.844948216,0.407190215,2.695592207,0.777061572,0.288271189,0.284681523,0.104897998,0.368474907,0.286151751,0.109753316,0.383549343,0.250152513,0.263180565,1.052080439,0.259303488,0.273253845,1.053799342,0.226759119,0.28002674,1.234908395,0.236717961,0.289967124,1.22494771,11.85645796,4.711463006,0.397375255,11.94056974,4.97460558,0.416613754,2.69502218,0.769973574,0.285702129,2.696162913,0.784093362,0.290818243,colour_defence_2024_species_metrics_summary
Berthelina citrina,3,3,animals_on_background,NP,D; N,0.28876170900000003,0.6614469376666666,2.2611000420000003,5.713725658,54.028158706666666,0.2929271646666667,0.6394105056666667,2.1902749063333338,7.187969265333334,115.26453889333334,0.15334514400000002,0.44962802533333335,2.8844976123333335,8.176171264333332,107.88982415333332,0.13836909733333333,0.4284483966666666,3.0515309960000003,8.821438955333333,118.53769825666666,0.15717707866666666,0.435278698,2.78367618,10.106288713666666,222.07571787999998,0.13588987,0.41098528566666664,3.030375300333333,11.887286687333335,294.3233654333333,0.2949863283333333,1.7870987406666667,0.2965313043333333,2.5158121246666667,0.21756581966666666,0.73775951,0.400988873,1.1950456666666667,0.6454879766666667,0.25704856233333334,0.5232384250000001,0.014788441666666666,1.7843024846666669,1.7898841316666667,0.296162472,0.29689870933333334,2.409455675333333,2.589774691,0.195527083,0.23595361599999998,0.736480057,0.7390166796666667,0.37112887200000005,0.3652607376666667,1.1592193926666667,1.2077528720000001,0.6638244193333334,0.7025979176666667,0.24584477766666668,0.2664261626666667,0.517476646,0.533929328,0.015845024,0.013734107666666667,12040.899709666666,92.25709792333333,102.48045014666667,0.4655534426666667,0.03978560233333333,0.006406644,0.15659833966666667,0.28333605733333334,0.10114947600000002,0.5551500930000001,8.881516123666666,3.258791295,0.5828892093333333,8.983323769666667,5.491851972666667,0.6204790536666667,7.237857626666667,4.054502572333333,0.5480352133333334,0.039796702,0.006320503666666667,0.15453514,0.03979067333333333,0.006334062666666667,0.154847331,0.283071463,0.099768136,0.5594789923333333,0.283068199,0.100020022,0.5587939710000001,8.876597976666666,3.2164342556666665,0.5877409943333333,8.876012457666667,3.223847073,0.586958016,8.983853879666666,5.4915739509999995,0.6204146716666666,8.982795220999998,5.4921243833333335,0.6205427053333333,7.239286084,4.055016390666666,0.5479872960000001,7.236435741666667,4.053990154,0.54808283,0.133034964,0.054766649333333334,0.418114568,0.39142233400000004,0.28220392899999996,0.8270230563333335,0.4133954496666667,0.27083408866666664,0.733885409,5.3808539343333335,2.3009282903333332,0.43599613,5.400295698333333,2.122254617333333,0.39753166966666664,0.12888810933333333,0.053251157333333334,0.4209930333333333,0.13715995433333333,0.055441981,0.41127332433333336,0.3791887443333333,0.2736362643333334,0.8194827743333333,0.40123513433333335,0.28513123566666665,0.83403399,0.40169914533333334,0.262272699,0.7232722960000001,0.4227564183333334,0.27384416133333334,0.7401680206666666,5.209779013333333,2.2380334063333334,0.43909949966666667,5.550950004666667,2.3291684613333334,0.4289479436666667,5.283334082,2.010512271666667,0.386023331,5.5035012163333334,2.1758785396666664,0.39875886233333335,colour_defence_2024_species_metrics_summary
Caloria indica,8,8,animals_on_background,NL; NP,D,0.271184949125,0.613759876,2.23575038425,1.0949505341249999,4.6976806335,1.335096699875,2.838723746375,2.103890484875,0.795500840125,3.520735787875,0.140945035375,0.391092376875,2.7386166315,2.517922616,13.31423326525,0.13155478725,0.34226549424999997,2.5780240652499997,2.532266419,15.662670395500001,0.711157374625,1.822378090375,2.53488743025,2.1783570232500002,11.6897520285,0.608686606,1.516771661125,2.475823536875,2.120300255125,11.7651754135,0.500209888125,2.5472436367499998,0.49186168124999996,2.2141507685,0.195414207,1.0072666675,0.60932037075,0.78141837925,0.39733645362500003,0.343637944375,0.503328412375,0.04856576475,2.54628530475,2.54806659675,0.491797086,0.491905521625,2.2220614845,2.19492239325,0.1955137065,0.19490900525,1.006724404,1.007706027625,0.7194211718571429,0.78197725475,0.769849054625,0.7747671548749999,0.39865072625,0.404882077,0.343655396375,0.343407263625,0.5875110008571429,0.593429665875,0.052309297625,0.044867717625,493.71584047500005,19.2046733825,23.659168828749998,0.454974754625,0.06973407325,0.021582966749999998,0.306555700125,0.14128937187499999,0.023929118625,0.15369297737499998,3.9961796955,0.64633315475,0.151557902125,14.70894359225,9.46938571125,0.62459948375,2.1776000725,1.074245076625,0.49039946037500004,0.070008098,0.021551555375,0.30482046975,0.069929610625,0.021558470875,0.3052779715,0.14133772425,0.02382715525,0.152710019875,0.141352774,0.023734913625,0.15201367425,3.995381386,0.645843037375,0.151400646875,3.996622747875,0.643621171375,0.150798097125,14.710650747,9.4703563885,0.62459186325,14.707214024750002,9.46837357475,0.62460535775,2.177774258,1.0742985525,0.490401072125,2.177444233,1.074191438,0.490394476375,0.21320272950000002,0.058204964125,0.27080723075,0.096102405,0.067047984375,0.8439119175,0.0950045975,0.069384887125,0.729376244125,8.711736519,2.57139239325,0.29239595150000003,1.81815143675,0.5313650034999999,0.28790651162500003,0.21497539062499998,0.06743951771428572,0.30826797557142854,0.211228300125,0.055371412875,0.2593683475,0.096491182875,0.07822572785714287,0.9594692514285714,0.09561786,0.0689890605,0.88534112975,0.09540921475,0.08250171242857143,0.8583689575714286,0.094477580625,0.0701231245,0.75550741325,8.79138552875,2.9911740795714286,0.3337645474285714,8.623013764,2.424414534625,0.277301165,1.8354326275,0.6179957962857143,0.3353434014285714,1.7988733585,0.5157678612500001,0.28018628325,colour_defence_2024_species_metrics_summary
Ceratosoma amoenum,22,22,animals_on_background; animals_only,NB; NF; NL; NP,D; N,0.7932547754090908,1.7684456952727272,2.198841183681818,2.9210035504545457,14.629687004636365,1.0461600531363635,1.979045448090909,1.9006235192272727,2.3290811673636367,13.610166577500001,0.44171219445454546,1.2624950112727271,2.8122962439545454,4.712893962545454,32.129387639545456,0.35862789322727273,1.0051137606363636,2.762628301863636,5.131810098454546,39.68738423363636,0.5661334133181818,1.3490686238181817,2.3834732931363636,3.9683878603181815,30.8509536335,0.4795742440909091,1.156763579681818,2.4192764279545456,4.350275134818182,36.52864150636364,0.24398753222727274,4.4282464493181815,0.35310593845454546,12.251860947454544,0.16318448763636362,1.7783322784999998,0.7013054832272728,2.754593137227273,0.802497417409091,0.2581452130909091,0.7519014503181818,0.06256546390909092,4.412910812545454,4.4430839602272725,0.3520354825909091,0.35414176368181816,11.896639431181818,12.426104192499999,0.15937539936363637,0.1646454739090909,1.775984708,1.780545840727273,0.5313869712272727,0.5323783244090909,2.7261679769090907,2.755376440590909,1.0640601369545453,1.0754364527272726,0.25570544104545456,0.25939361877272726,0.7977235540909091,0.8039073884545455,0.06802688054545454,0.05713645563636363,383.32414282727274,16.211689521045454,18.820445712727274,0.45532476527272725,0.102829432,0.03474906168181818,0.3434131747727273,0.1465839770909091,0.10366158654545456,0.7359051724090908,3.9011572489090907,3.131955632363636,0.8130777918181817,11.352324891954545,8.1071784375,0.7116698125909091,6.706025721636364,4.5006769422272725,0.6530941723181818,0.10320079690909091,0.03453603340909091,0.34017147477272724,0.10328492677272728,0.034642219363636366,0.3410681051818182,0.14488454954545454,0.10222417322727272,0.7360224562727272,0.14523916945454546,0.10277060186363637,0.7375646840909091,3.8442316858636363,3.0873595533636364,0.8145487169545454,3.8577099569545457,3.105324966318182,0.8159670021818181,11.35199719359091,8.104321715136363,0.711420836590909,11.352662252227272,8.109971271681818,0.7119124825454546,6.706143441045454,4.502934698272727,0.6534580527272728,6.7059079111363635,4.498468957818182,0.6527381401363637,0.16896831459090908,0.10327948886363636,0.6263299349545455,0.3604224958636364,0.20784632209090906,0.6037426427727273,0.37289697222727275,0.2136193815909091,0.6012284469545455,6.920725870545454,4.376373307818182,0.6474281865454545,5.174215924545455,3.4473200155909094,0.6532960282272727,0.16795843095454546,0.1022588414090909,0.6238926051363637,0.16988875763636366,0.10426842236363636,0.6287451361363636,0.3663441031818182,0.209392341,0.5990587135454546,0.3535136647727273,0.2046623324090909,0.6071812974545454,0.37877515409090906,0.215554073,0.5978649164090909,0.3658969468181818,0.20996938618181818,0.6030590245454546,6.87618003290909,4.327711658454546,0.6442076144545456,6.961548135499999,4.422296342954545,0.6503954638181818,5.289262779772727,3.5128893944090906,0.6524117484090909,5.025638742909091,3.3412463320909094,0.6510502262272727,colour_defence_2024_species_metrics_summary
Ceratosoma brevicaudatum,24,24,animals_on_background; animals_only,NB; NF; NL; NP,D; N,0.29099110225,0.8941573597083333,3.0841150773333332,7.1847478963333335,71.52617161791666,0.45729951379166667,1.0191459419166666,2.233252118333333,5.164097788583334,48.75734363916666,0.14953838516666668,0.592013633125,3.9729738704166664,10.843626096541668,156.65036115875,0.144882845125,0.5854962607916666,4.0489634515,11.078277769166666,162.5317806875,0.24111967716666668,0.6650078778333334,2.765376890666667,7.946318717125,106.14992644583333,0.21665617729166667,0.6356461802916666,2.938952883583333,8.777806404125,125.61429019291667,0.18155312491666667,2.6821003863333335,0.24240655804166666,5.329649839625,0.09903806454166668,1.2155782755,0.5050964593333334,2.065554628291667,0.6535442126666666,0.17072231108333333,0.579320336,0.023585079916666668,2.6799135111249996,2.684273273541667,0.24220352370833334,0.24260824395833333,5.278182225916667,5.360648671666667,0.09818997066666667,0.09948824154166667,1.214826914375,1.2163160228333332,0.38609595491666665,0.388071721375,2.0509740574166666,2.0738901203333335,0.8535108801666667,0.8630452224166666,0.17019674704166665,0.17104824275,0.6198034175833333,0.625558472,0.02466765975,0.022504633375,2036.7438501125,42.01308097208334,45.757190550416674,0.4775049624166667,0.1370396205,0.037019294333333334,0.26424382758333337,0.31372639350000003,0.06635263775,0.21143185295833333,8.153301979041666,1.6517629861666665,0.20299487666666668,13.844866477541666,9.139963660916667,0.661201528375,6.548636757041667,3.3622647111666666,0.5178849938333333,0.137458929125,0.03679337670833333,0.2617348419166667,0.137395800125,0.03682514004166667,0.262102869375,0.3146776930833333,0.06522620783333333,0.20723086241666666,0.314580375375,0.06525228608333333,0.20738183554166667,8.174825882083333,1.6229936828333333,0.19894162170833332,8.172993312583333,1.6229487760416665,0.19898424420833336,13.847233711,9.140793496458333,0.6611465619583333,13.842512847208333,9.139136227833333,0.661256026125,6.5495631936250005,3.36248671325,0.5178514680833334,6.547715376166667,3.3620431974166665,0.5179182521666666,0.17100022816666668,0.08097584475,0.48129274820833334,0.22148835958333335,0.203984404875,0.9324097509999999,0.21670593629166668,0.20676539866666666,0.9661431096666666,6.964165811291667,3.4073218840416666,0.49709283370833335,3.935764449166667,3.032038539,0.7872748729583333,0.1719287645833333,0.08041701425,0.475436519125,0.16997368408333333,0.08160385170833333,0.48799496770833334,0.21818870254166667,0.201583991875,0.9361677617083334,0.2251787858333333,0.20661077020833332,0.9284524244166666,0.21279759725,0.20436740041666668,0.974755266625,0.22107325212499998,0.2093598370416667,0.9569818997083334,7.001762662416667,3.3839966757916664,0.49109286974999994,6.922601055541667,3.433572585166667,0.503963098375,3.8777682515416667,2.9865620988333332,0.7875868277500001,4.001002588416667,3.0810096732916663,0.7866366739166667,colour_defence_2024_species_metrics_summary
Ceratosoma tenue,21,21,animals_on_background,NF; NL,D; N,0.5576864852380952,1.1566217747619048,2.075333634761905,2.249420229904762,12.258088164142857,0.9626703916666667,1.8347822770000002,1.9060626679047619,1.6704484154285713,8.315758819761905,0.2892248242857143,0.7390130151428571,2.5543237793809523,4.033411027619048,30.058112681904763,0.27537707042857146,0.7009369167619047,2.5486217504761903,4.209899228285714,33.39624348428571,0.5006229281428571,1.164053205904762,2.323760123714286,3.2609160786666664,22.03637562238095,0.46337898647619047,1.0831097995714285,2.3359944023809525,3.402895748333333,24.280675188095238,0.21300179028571428,4.856295433761905,0.42071414804761903,8.92646334647619,0.14756220152380953,1.7812110672380954,0.730020985,2.495296482809524,0.7198588284761905,0.2841381747619048,0.7249399065714286,0.05713773042857143,4.85199431447619,4.860540914476191,0.420335707,0.421087606047619,9.014816302142858,8.79551612204762,0.14931388842857143,0.14508684271428574,1.7803536575238095,1.7820433322380953,0.5190006298571428,0.5209483409047619,2.5021386812380952,2.479526672952381,1.022231325,1.0126544513333333,0.2848247976666667,0.28308722428571426,0.7706159774761906,0.7668013961904763,0.05908696338095238,0.05519467719047619,296.5648931380952,16.32682334,17.665037888095238,0.4811877419047619,0.08597262476190476,0.037751411476190475,0.43502782980952376,0.19151120914285716,0.0774375580952381,0.4194040518095238,5.141865374428572,2.008344964904762,0.4043193933809524,13.084312107,10.495718492904762,0.718451740047619,5.761059712047619,3.3263527894285714,0.5757514097619048,0.0861422610952381,0.03797237904761905,0.43703101966666663,0.086100568,0.037968607333333335,0.4370745097142857,0.1910985699047619,0.07639908933333334,0.4152320925238095,0.19100193285714287,0.07649192480952381,0.4158789342380952,5.129364489619047,1.980497811952381,0.40016065476190477,5.127268175619047,1.9830939423809522,0.40080491790476186,13.086062151238096,10.497450991761903,0.7184671812857143,13.082579105476192,10.493996262,0.7184360383809524,5.76104556752381,3.326249296095238,0.5757365254761905,5.761070735571429,3.326451561857143,0.5757658051428571,0.17976130747619048,0.0835064959047619,0.4683192241904762,0.2253927310952381,0.18564518476190475,0.8754751854761904,0.22145652714285716,0.18501596476190474,0.8919981194761905,7.335807799714285,3.533952926380952,0.4849134332857143,3.379357691095238,2.070313317761905,0.6249894631428572,0.17983654185714285,0.08341910533333333,0.4676617224761904,0.1796628906190476,0.08356212238095237,0.4688360663809524,0.2268650573809524,0.18583704266666667,0.8710629461428573,0.22380281895238097,0.185404704,0.8807636338095238,0.22288118880952382,0.18519653014285714,0.8882779744761906,0.21991818085714285,0.18475649995238094,0.8965188508095239,7.338281168238095,3.5292363704285714,0.4841884076666667,7.332311575952381,3.537007039904762,0.4854372006190476,3.388640081333333,2.0623014584285717,0.6211080064761905,3.3676190064285714,2.0751169942380954,0.6284042576666666,colour_defence_2024_species_metrics_summary
Chromodoris cf striatella QLD,2,2,animals_on_background,NP,N,0.275086729,0.52336537,1.896867211,3.2732361164999997,19.310805595,0.8751463265,1.6885107615,1.9246490455,3.283699103,19.2548472,0.153287817,0.378022222,2.4538506125,5.069404324500001,39.8706251,0.12581316450000002,0.300611793,2.38504412,5.593821285000001,51.718539234999994,0.489312422,1.219944042,2.484398597,5.080789589,39.903759745,0.3867522545,0.963229519,2.4864186475,5.636529152,51.310665985,0.40819300700000005,2.703835968,0.675958992,2.6309664685,0.4384944115,1.1151085265,0.8043807705,1.036606207,0.6863309855,0.5572267015,0.745355878,0.032532755999999996,2.7010532495,2.7065854775,0.675263312,0.676646369,2.6689014364999997,2.5804874285,0.444816906,0.430081238,1.1145035810000001,1.1157041075,0.7446547895,0.7454165420000001,1.0485484685,1.0189425045,0.7563678380000001,0.735011649,0.560040109,0.553363804,0.7505113135,0.740214096,0.036922053999999996,0.028159794499999998,929.5512133999999,26.18273159,35.192081045,0.42869221199999996,0.053151532,0.0263638175,0.4906766565,0.126890377,0.042717901,0.3373191665,3.142048644,0.883840406,0.2820046555,14.51390223,7.4997358035,0.5168100845,3.4884383715,1.8023475725,0.5181947395,0.053017418,0.0263691125,0.4920157635,0.0530267855,0.026375051,0.4920075655,0.12732265599999998,0.042658154000000004,0.3354399575,0.127295278,0.042664201,0.33561642199999997,3.1515113685,0.882073648,0.2803661475,3.15088771,0.8824930044999999,0.280603242,14.513926345000002,7.4988069555,0.5167459915,14.513868935,7.500643037,0.5168730095,3.4889534380000002,1.8023278175000002,0.518117594,3.487927913,1.802365674,0.5182707995,0.224945185,0.0531793795,0.23794984349999998,0.23859084399999997,0.0815963015,0.3618970995,0.1893920635,0.065838341,0.35440955350000003,9.184401079,2.321925521,0.254535292,2.4133038129999997,1.1501259175,0.4655548725,0.225428013,0.055136787500000006,0.24607787949999999,0.224337535,0.0504524145,0.2265643295,0.2395208185,0.0827406545,0.36604450050000004,0.2375141095,0.080035448,0.35596456499999996,0.190513253,0.0663151705,0.354717915,0.1879892405,0.0652016175,0.353859708,9.206982865,2.4123881165,0.2636588115,9.155793434,2.1951125945000003,0.24166456800000002,2.4093329265000003,1.164356196,0.4732522735,2.4196762355,1.1312765415000001,0.4551689505,colour_defence_2024_species_metrics_summary
